frequency_GHz,phase_Cy0p7_deg_unwrapped,phase_Cy2p5_deg_unwrapped,signed_phase_diff_deg_2p5_minus_0p7,abs_phase_diff_deg,error_to_180_deg,magnitude_Cy0p7_dB,magnitude_Cy2p5_dB
5.814,-200.748723228,-347.437518358,-146.688795129,146.688795129,33.3112048706,-2.79801799013,-0.798022597151
5.82,-202.702201378,-347.93072814,-145.228526761,145.228526761,34.7714732385,-2.80923889796,-0.790313735536
5.826,-204.656097863,-348.420501546,-143.764403683,143.764403683,36.2355963166,-2.81923095177,-0.782740691144
5.832,-206.609575389,-348.906905367,-142.297329978,142.297329978,37.7026700217,-2.8279811162,-0.775300363056
5.838,-208.561796491,-349.390004773,-140.828208282,140.828208282,39.1717917182,-2.83547982574,-0.767989734999
5.844,-210.511926168,-349.869863357,-139.357937189,139.357937189,40.6420628113,-2.84172102272,-0.760805872759
5.85,-212.459134513,-350.346543184,-137.887408671,137.887408671,42.1125913292,-2.84670217018,-0.753745921685
5.856,-214.402599309,-350.820104835,-136.417505526,136.417505526,43.5824944742,-2.8504242394,-0.746807104262
5.862,-216.341508565,-351.290607446,-134.94909888,134.94909888,45.0509011195,-2.85289167272,-0.739986717773
5.868,-218.275062985,-351.758108753,-133.483045768,133.483045768,46.5169542322,-2.85411232207,-0.733282132023
5.874,-220.20247833,-352.222665129,-132.020186799,132.020186799,47.979813201,-2.85409736431,-0.72669078715
5.88,-222.122987678,-352.684331626,-130.561343948,130.561343948,49.4386560524,-2.85286119467,-0.720210191498
5.886,-224.035843543,-353.143162007,-129.107318464,129.107318464,50.8926815361,-2.85042129958,-0.713837919557
5.892,-225.940319855,-353.599208788,-127.658888932,127.658888932,52.3411110677,-2.84679811081,-0.707571609979
5.898,-227.835713781,-354.052523268,-126.216809487,126.216809487,53.7831905135,-2.84201484239,-0.701408963645
5.904,-229.721347377,-354.503155566,-124.781808189,124.781808189,55.218191811,-2.83609731247,-0.695347741807
5.9055,-230.191153769,-354.615155338,-124.424001568,124.424001568,55.5759984318,-2.83444395976,-0.693857247425
5.91,-231.596569072,-354.951154653,-123.354585581,123.354585581,56.6454144191,-2.8290737517,-0.689385764281
5.916,-233.46075498,-355.396568381,-121.935813401,121.935813401,58.0641865991,-2.82097460063,-0.683520907702
5.922,-235.313310054,-355.83944352,-120.526133466,120.526133466,59.4738665341,-2.81183229924,-0.677751103836
5.928,-237.153669072,-356.27982578,-119.126156707,119.126156707,60.873843293,-2.80168107366,-0.672074337944
5.934,-238.981297475,-356.717759844,-117.736462369,117.736462369,62.2635376311,-2.79055672706,-0.666488647199
5.94,-240.795691981,-357.153289398,-116.357597416,116.357597416,63.6424025835,-2.7784964405,-0.660992119156
5.946,-242.59638094,-357.586457152,-114.990076211,114.990076211,65.0099237886,-2.76553858098,-0.655582890272
5.952,-244.382924399,-358.017304872,-113.634380472,113.634380472,66.3656195277,-2.75172250412,-0.650259144468
5.958,-246.154913975,-358.445873401,-112.290959426,112.290959426,67.7090405735,-2.73708834055,-0.645019111742
5.964,-247.911972665,-358.872202687,-110.960230023,110.960230023,69.0397699771,-2.7216767724,-0.639861066826
5.97,-249.653754643,-359.296331805,-109.642577162,109.642577162,70.357422838,-2.70552881831,-0.634783327887
5.976,-251.379944984,-359.71829898,-108.338353996,108.338353996,71.6616460039,-2.68868563965,-0.629784255264
5.982,-253.090259245,-360.138141609,-107.047882365,107.047882365,72.9521176354,-2.67118836784,-0.624862250251
5.988,-254.784442905,-360.555896285,-105.77145338,105.77145338,74.2285466198,-2.65307794729,-0.620015753917
5.994,-256.462270665,-360.971598815,-104.50932815,104.50932815,75.4906718499,-2.63439498947,-0.615243245964
6,-258.123545641,-361.385284244,-103.261738603,103.261738603,76.7382613966,-2.61517963702,-0.610543243619
6.006,-259.768098467,-361.79698687,-102.028888402,102.028888402,77.9711115976,-2.59547143832,-0.605914300565
6.012,-261.395786347,-362.206740267,-100.81095392,100.81095392,79.1890460798,-2.5753092335,-0.601355005902
6.018,-263.006492035,-362.614577305,-99.6080852694,99.6080852694,80.3919147306,-2.55473105313,-0.596863983144
6.024,-264.600122797,-363.020530161,-98.4204073631,98.4204073631,81.5795926369,-2.53377402989,-0.592439889244
6.03,-266.176609353,-363.424630344,-97.2480209906,97.2480209906,82.7519790094,-2.51247432271,-0.588081413652
6.036,-267.735904818,-363.82690871,-96.0910038913,96.0910038913,83.9089961087,-2.49086705091,-0.583787277406
6.042,-269.277983649,-364.227395475,-94.9494118257,94.9494118257,85.0505881743,-2.4689862349,-0.579556232244
6.048,-270.802840571,-364.626120235,-93.8232796644,93.8232796644,86.1767203356,-2.44686474162,-0.575387059747
6.054,-272.310489469,-365.023111982,-92.7126225125,92.7126225125,87.2873774875,-2.42453423681,-0.571278570511
6.06,-273.800962248,-365.418399114,-91.6174368665,91.6174368665,88.3825631335,-2.40202514855,-0.567229603343
6.066,-275.274307682,-365.812009457,-90.5377017743,90.5377017743,89.4622982257,-2.37936664491,-0.563239024483
6.072,-276.730590308,-366.203970271,-89.4733799631,89.4733799631,90.5266200369,-2.35658662396,-0.559305726844
6.078,-278.169889348,-366.594308271,-88.4244189231,88.4244189231,91.5755810769,-2.33371171261,-0.555428629284
6.084,-279.592297692,-366.983049638,-87.3907519459,87.3907519459,92.6092480541,-2.31076727126,-0.551606675899
6.09,-280.997920904,-367.37022003,-86.3722991264,86.3722991264,93.6277008736,-2.28777740286,-0.54783883533
6.096,-282.386876266,-367.755844598,-85.3689683319,85.3689683319,94.6310316681,-2.26476496595,-0.5441241001
6.102,-283.759291855,-368.139947995,-84.3806561395,84.3806561395,95.6193438605,-2.24175159165,-0.540461485967
6.108,-285.115305649,-368.52255439,-83.4072487405,83.4072487405,96.5927512595,-2.21875770443,-0.536850031298
6.114,-286.45506467,-368.903687481,-82.4486228113,82.4486228113,97.5513771887,-2.19580254641,-0.533288796461
6.12,-287.778724156,-369.283370503,-81.5046463471,81.5046463471,98.4953536529,-2.17290420478,-0.529776863235
6.126,-289.086446783,-369.661626242,-80.5751794593,80.5751794593,99.4248205407,-2.15007964195,-0.526313334241
6.132,-290.378401909,-370.038477044,-79.6600751344,79.6600751344,100.339924866,-2.12734472788,-0.522897332388
6.138,-291.654764868,-370.413944824,-78.759179956,78.759179956,101.240820044,-2.10471427436,-0.519528000331
6.144,-292.915716292,-370.78805108,-77.872334788,77.872334788,102.127665212,-2.0822020706,-0.516204499956
6.15,-294.161441479,-371.1608169,-76.9993754208,76.9993754208,103.000624579,-2.05982092001,-0.512926011869
6.156,-295.392129792,-371.532262973,-76.1401331818,76.1401331818,103.859866818,-2.03758267772,-0.509691734908
6.162,-296.607974089,-371.902409597,-75.2944355087,75.2944355087,104.705564491,-2.01549828851,-0.506500885667
6.168,-297.8091702,-372.271276689,-74.4621064887,74.4621064887,105.537893511,-1.99357782503,-0.50335269803
6.174,-298.995916428,-372.638883792,-73.6429673644,73.6429673644,106.357032636,-1.97183052593,-0.500246422729
6.18,-300.168413081,-373.005250088,-72.8368370065,72.8368370065,107.163162994,-1.95026483383,-0.497181326903
6.186,-301.326862045,-373.370394401,-72.0435323552,72.0435323552,107.956467645,-1.92888843284,-0.494156693678
6.192,-302.471466375,-373.734335207,-71.2628688321,71.2628688321,108.737131168,-1.90770828547,-0.491171821756
6.198,-303.602429924,-374.097090646,-70.4946607225,70.4946607225,109.505339277,-1.88673066892,-0.488226025016
6.204,-304.719956992,-374.458678523,-69.7387215311,69.7387215311,110.261278469,-1.8659612104,-0.485318632131
6.21,-305.824252008,-374.819116319,-68.9948643108,68.9948643108,111.005135689,-1.84540492152,-0.482448986187
6.216,-306.915519232,-375.178421199,-68.2629019671,68.2629019671,111.737098033,-1.82506623145,-0.479616444322
6.222,-307.993962479,-375.536610017,-67.5426475379,67.5426475379,112.457352462,-1.80494901868,-0.476820377371
6.228,-309.059784874,-375.893699324,-66.8339144501,66.8339144501,113.16608555,-1.78505664086,-0.474060169522
6.234,-310.113188627,-376.249705376,-66.1365167488,66.1365167488,113.863483251,-1.76539196197,-0.47133521798
6.24,-311.154374847,-376.604644137,-65.4502692902,65.4502692902,114.54973071,-1.74595737512,-0.468644932647
6.246,-312.183543436,-376.958531291,-64.7749878549,64.7749878549,115.225012145,-1.72675481823,-0.465988735801
6.252,-313.200893204,-377.31138224,-64.1104890357,64.1104890357,115.889510964,-1.70778578396,-0.463366061792
6.258,-314.206622649,-377.66321212,-63.4565894707,63.4565894707,116.543410529,-1.68905137984,-0.460776356744
6.264,-315.200931016,-378.014035797,-62.8131047813,62.8131047813,117.186895219,-1.67055279996,-0.458219078269
6.27,-316.184010101,-378.363867882,-62.1798577811,62.1798577811,117.820142219,-1.65229213792,-0.455693695177
6.276,-317.156036277,-378.71272273,-61.5566864528,61.5566864528,118.443313547,-1.63426950628,-0.45319968721
6.282,-318.117199014,-379.060614447,-60.9434154323,60.9434154323,119.056584568,-1.61648297291,-0.450736544776
6.288,-319.067691578,-379.407556897,-60.3398653183,60.3398653183,119.660134682,-1.59893208849,-0.448303768686
6.294,-320.007700095,-379.753563706,-59.7458636108,59.7458636108,120.254136389,-1.58161663405,-0.445900869905
6.3,-320.937406525,-380.098648267,-59.1612417424,59.1612417424,120.838758258,-1.56453602116,-0.443527369309
6.306,-321.85699012,-380.442823747,-58.5858336263,58.5858336263,121.414166374,-1.54768935258,-0.441182797444
6.312,-322.766627671,-380.786103087,-58.0194754157,58.0194754157,121.980524584,-1.53107549654,-0.4388666943
6.315,-323.217771251,-380.957301049,-57.7395297978,57.7395297978,122.260470202,-1.52285546591,-0.43772265169
6.318,-323.666493493,-381.128499011,-57.4620055182,57.4620055182,122.537994482,-1.51469312786,-0.43657860908
6.324,-324.556759386,-381.470024031,-56.9132646449,56.9132646449,123.086735355,-1.49854075305,-0.434318099986
6.33,-325.437594593,-381.810690447,-56.3730958535,56.3730958535,123.626904147,-1.48261672859,-0.432084734004
6.336,-326.309165774,-382.150510356,-55.8413445818,55.8413445818,124.158655418,-1.46691927593,-0.429878086699
6.342,-327.171636982,-382.489495654,-55.3178586721,55.3178586721,124.682141328,-1.45144649469,-0.42769774201
6.348,-328.025169651,-382.827658039,-54.8024883884,54.8024883884,125.197511612,-1.43619637469,-0.425543292059
6.354,-328.869922594,-383.16500902,-54.2950864266,54.2950864266,125.704913573,-1.42116680702,-0.423414336955
6.36,-329.706051994,-383.501559915,-53.7955079201,53.7955079201,126.20449208,-1.40635559433,-0.421310484612
6.366,-330.533711416,-383.837321856,-53.3036104406,53.3036104406,126.696389559,-1.39176046041,-0.419231350567
6.372,-331.353051805,-384.172305798,-52.8192539939,52.8192539939,127.180746006,-1.37737905915,-0.417176557806
6.378,-332.164221504,-384.506522517,-52.3423010131,52.3423010131,127.657698987,-1.3632089829,-0.415145736589
6.384,-332.967366266,-384.839982614,-51.8726163478,51.8726163478,128.127383652,-1.34924777022,-0.413138524286
6.39,-333.762629272,-385.172696522,-51.4100672505,51.4100672505,128.589932749,-1.3354929132,-0.411154565214
6.396,-334.550151147,-385.504674507,-50.9545233601,50.9545233601,129.04547664,-1.32194186418,-0.409193510481
6.402,-335.330069988,-385.835926671,-50.5058566832,50.5058566832,129.494143317,-1.30859204204,-0.407255017828
6.408,-336.102521383,-386.166462956,-50.0639415735,50.0639415735,129.936058427,-1.29544083805,-0.405338751482
6.414,-336.867638439,-386.496293147,-49.6286547084,49.6286547084,130.371345292,-1.28248562127,-0.403444382009
6.42,-337.625551812,-386.825426877,-49.1998750648,49.1998750648,130.800124935,-1.26972374358,-0.401571586172
6.426,-338.376389733,-387.153873626,-48.7774838928,48.7774838928,131.222516107,-1.25715254429,-0.399720046792
6.432,-339.120278039,-387.481642727,-48.3613646877,48.3613646877,131.638635312,-1.24476935434,-0.397889452616
6.438,-339.857340207,-387.808743369,-47.9514031614,47.9514031614,132.048596839,-1.23257150023,-0.39607949818
6.441,-340.223349438,-387.971963983,-47.7486145446,47.7486145446,132.251385455,-1.22654123828,-0.395184690932
6.444,-340.587697385,-388.135184597,-47.5474872118,47.5474872118,132.452512788,-1.22055630743,-0.394289883684
6.45,-341.311468429,-388.46097532,-47.1495068912,47.1495068912,132.850493109,-1.20872110345,-0.392520314868
6.456,-342.028769935,-388.786124307,-46.7573543721,46.7573543721,133.242645628,-1.19706322029,-0.390770502888
6.462,-342.739716283,-389.110640195,-46.3709239114,46.3709239114,133.629076089,-1.18557999619,-0.389040164199
6.468,-343.444419681,-389.434531489,-45.9901118083,45.9901118083,134.009888192,-1.17426877591,-0.387329020439
6.474,-344.142990215,-389.757806566,-45.6148163506,45.6148163506,134.385183649,-1.16312690815,-0.385636798315
6.48,-344.835535944,-390.080473676,-45.2449377318,45.2449377318,134.755062268,-1.15215173558,-0.383963229495
6.486,-345.522163077,-390.402540944,-44.880377867,44.880377867,135.119622133,-1.14134056152,-0.382308050499
6.492,-346.202976593,-390.724016377,-44.5210397844,44.5210397844,135.478960216,-1.13069051888,-0.380671002596
6.498,-346.878083968,-391.044907858,-44.1668238905,44.1668238905,135.83317611,-1.12019775637,-0.379051831701
6.504,-347.547783919,-391.365223157,-43.8174392381,43.8174392381,136.182560762,-1.10982914868,-0.377450288277
6.51,-348.211471855,-391.684969927,-43.4734980728,43.4734980728,136.526501927,-1.09969997293,-0.375866127234
6.516,-348.870031981,-392.004155709,-43.1341237281,43.1341237281,136.865876272,-1.08966754365,-0.374299107842
6.522,-349.523254108,-392.322787933,-42.7995338254,42.7995338254,137.200466175,-1.07978756214,-0.372748993632
6.528,-350.171239096,-392.640873921,-42.4696348254,42.4696348254,137.530365175,-1.07005500633,-0.371215552308
6.534,-350.814078908,-392.958420889,-42.1443419809,42.1443419809,137.855658019,-1.06046703158,-0.369698555659
6.54,-351.451862644,-393.275435948,-41.8235733037,41.8235733037,138.176426696,-1.05102113072,-0.368197779477
6.546,-352.084677363,-393.591926105,-41.5072487417,41.5072487417,138.492751258,-1.04171490927,-0.366713003466
6.552,-352.712608312,-393.907898269,-41.1952899564,41.1952899564,138.804710044,-1.03254603315,-0.365244011169
6.558,-353.33573902,-394.223359248,-40.8876202287,40.8876202287,139.112379771,-1.02351221211,-0.363790589881
6.564,-353.954151351,-394.538315755,-40.5841644039,40.5841644039,139.415835596,-1.01461119356,-0.362352530576
6.57,-354.567925557,-394.852774406,-40.2848488491,40.2848488491,139.715151151,-1.00584075986,-0.360929627828
6.576,-355.177140306,-395.166741724,-39.9896014183,39.9896014183,140.010398582,-0.997198727134,-0.359521679742
6.582,-355.781872722,-395.48022414,-39.6983514186,39.6983514186,140.301648581,-0.988682944613,-0.358128487874
6.588,-356.382198417,-395.793227996,-39.4110295796,39.4110295796,140.58897042,-0.98029129435,-0.356749857167
6.594,-356.978191521,-396.105759544,-39.1275680232,39.1275680232,140.872431977,-0.972021690992,-0.355385595881
6.6,-357.569924716,-396.41782495,-38.8479002342,38.8479002342,141.152099766,-0.963872081629,-0.354035515523
6.606,-358.157469261,-396.729430293,-38.5719610319,38.5719610319,141.428038968,-0.95584044566,-0.352699430784
6.612,-358.740895029,-397.040581571,-38.2996865421,38.2996865421,141.700313458,-0.947924794637,-0.351377159471
6.618,-359.320270528,-397.351284697,-38.0310141696,38.0310141696,141.96898583,-0.940123172115,-0.350068522451
6.624,-359.895662933,-397.661545504,-37.7658825713,37.7658825713,142.234117429,-0.932433653461,-0.348773343584
6.6285,-360.324633006,-397.893913686,-37.5692806797,37.5692806797,142.43071932,-0.926738942684,-0.347811923145
6.63,-360.467138117,-397.971369746,-37.5042316299,37.5042316299,142.49576837,-0.924854345658,-0.347491449665
6.636,-361.034760671,-398.280763099,-37.2460024281,37.2460024281,142.753997572,-0.917383387075,-0.346222670367
6.642,-361.598593937,-398.58973116,-36.9911372232,36.9911372232,143.008862777,-0.910018947222,-0.344966838181
6.648,-362.158700032,-398.898279453,-36.7395794218,36.7395794218,143.260420578,-0.902759226484,-0.343723788363
6.654,-362.715139872,-399.206413428,-36.4912735561,36.4912735561,143.508726444,-0.895602455825,-0.342493358879
6.66,-363.267973201,-399.514138461,-36.2461652598,36.2461652598,143.75383474,-0.888546896486,-0.34127539035
6.666,-363.817258613,-399.821459857,-36.0042012445,36.0042012445,143.995798755,-0.88159083965,-0.340069726002
6.672,-364.363053574,-400.128382851,-35.7653292772,35.7653292772,144.234670723,-0.874732606091,-0.338876211615
6.678,-364.90541445,-400.434912608,-35.5294981581,35.5294981581,144.470501842,-0.867970545792,-0.337694695473
6.684,-365.444396527,-400.741054226,-35.2966576988,35.2966576988,144.703342301,-0.861303037532,-0.336525028313
6.69,-365.980054034,-401.046812736,-35.0667587021,35.0667587021,144.933241298,-0.854728488404,-0.335367063282
6.69075,-366.046780124,-401.084985282,-35.0382051582,35.0382051582,144.961794842,-0.853913127701,-0.335223762357
6.696,-366.512440162,-401.352193104,-34.8397529417,34.8397529417,145.160247058,-0.848245333239,-0.334220655887
6.702,-367.041607086,-401.657200231,-34.6155931451,34.6155931451,145.384406855,-0.841852033816,-0.333085663953
6.708,-367.567605975,-401.961838953,-34.394232978,34.394232978,145.605767022,-0.835547077598,-0.331961947575
6.714,-368.090487013,-402.266114048,-34.1756270352,34.1756270352,145.824372965,-0.829328975279,-0.330849369076
6.72,-368.610299384,-402.570030228,-33.9597308435,33.9597308435,146.040269156,-0.82319625484,-0.329747792966
6.726,-369.127091259,-402.873592148,-33.7465008886,33.7465008886,146.253499111,-0.817147443382,-0.328657085899
6.732,-369.640909762,-403.176804402,-33.5358946398,33.5358946398,146.46410536,-0.81118099459,-0.327577116632
6.738,-370.151802254,-403.479671527,-33.3278692734,33.3278692734,146.672130727,-0.805294925145,-0.326507755989
6.744,-370.659835345,-403.782198002,-33.122362657,33.122362657,146.877637343,-0.79948806312,-0.325448876815
6.75,-371.165021368,-404.084388251,-32.9193668828,32.9193668828,147.080633117,-0.793764651225,-0.324400353946
6.753,-371.416558164,-404.235317446,-32.8187592815,32.8187592815,147.181240719,-0.790931025725,-0.323881209057
6.756,-371.667403258,-404.38624664,-32.7188433824,32.7188433824,147.281156618,-0.788116230776,-0.323362064167
6.762,-372.167039437,-404.687777484,-32.5207380474,32.5207380474,147.479261953,-0.78254313315,-0.322333886178
6.768,-372.663971052,-404.988985042,-32.3250139895,32.3250139895,147.67498601,-0.777044604552,-0.321315700556
6.774,-373.158239041,-405.28987352,-32.1316344791,32.1316344791,147.868365521,-0.771619503058,-0.320307389721
6.78,-373.649883968,-405.590447075,-31.9405631072,31.9405631072,148.059436893,-0.766266641892,-0.319308837907
6.786,-374.1389458,-405.890709811,-31.7517640106,31.7517640106,148.248235989,-0.760984841043,-0.318319931119
6.792,-374.625463837,-406.190665781,-31.5652019444,31.5652019444,148.434798056,-0.755772937829,-0.317340557109
6.798,-375.10947669,-406.490318991,-31.3808423013,31.3808423013,148.619157699,-0.750629789495,-0.31637060534
6.804,-375.591022286,-406.789673398,-31.1986511122,31.1986511122,148.801348888,-0.745554273805,-0.315409966956
6.81,-376.07013787,-407.08873291,-31.0185950392,31.0185950392,148.981404961,-0.740545289022,-0.314458534751
6.816,-376.546860023,-407.387501388,-30.8406413654,30.8406413654,149.159358635,-0.735601753686,-0.313516203139
6.822,-377.021224666,-407.68598265,-30.6647579838,30.6647579838,149.335242016,-0.730722606299,-0.312582868127
6.828,-377.493267079,-407.984180464,-30.4909133851,30.4909133851,149.509086615,-0.725906804996,-0.31165842728
6.834,-377.963021911,-408.282098557,-30.319076646,30.319076646,149.680923354,-0.721153327193,-0.310742779702
6.84,-378.430523193,-408.57974061,-30.1492174169,30.1492174169,149.850782583,-0.716461169235,-0.309835826001
6.846,-378.895804352,-408.877110262,-29.98130591,29.98130591,150.01869409,-0.711829346051,-0.308937468266
6.852,-379.358898219,-409.174211107,-29.8153128877,29.8153128877,150.184687112,-0.707256890803,-0.30804761004
6.858,-379.819837049,-409.471046701,-29.6512096513,29.6512096513,150.348790349,-0.702742854546,-0.307166156291
6.864,-380.278652525,-409.767620554,-29.4889680292,29.4889680292,150.511031971,-0.698286305889,-0.306293013394
6.87,-380.735375774,-410.06393614,-29.3285603664,29.3285603664,150.671439634,-0.693886330663,-0.305428089098
6.876,-381.190037377,-410.35999689,-29.1699595133,29.1699595133,150.830040487,-0.689542031595,-0.304571292507
6.8775,-381.303384178,-410.433949217,-29.1305650386,29.1305650386,150.869434961,-0.688464552661,-0.304359102894
6.882,-381.642667381,-410.655806197,-29.0131388153,29.0131388153,150.986861185,-0.685252527981,-0.303722534056
6.888,-382.093295312,-410.951367414,-28.8580721026,28.8580721026,151.141927897,-0.681016955374,-0.302881725484
6.894,-382.541950178,-411.246683858,-28.7047336795,28.7047336795,151.29526632,-0.676834465271,-0.302048779816
6.9,-382.98866049,-411.541758806,-28.5530983154,28.5530983154,151.446901685,-0.672704224806,-0.301223611338
6.906,-383.433454265,-411.8365955,-28.4031412346,28.4031412346,151.596858765,-0.668625416454,-0.300406135574
6.912,-383.876359038,-412.131197144,-28.2548381066,28.2548381066,151.745161893,-0.66459723774,-0.299596269269
6.918,-384.317401871,-412.425566908,-28.1081650376,28.1081650376,151.891834962,-0.660618900947,-0.298793930363
6.924,-384.756609365,-412.719707926,-27.9630985609,27.9630985609,152.036901439,-0.656689632849,-0.297999037973
6.93,-385.194007668,-413.013623297,-27.8196156285,27.8196156285,152.180384372,-0.652808674438,-0.297211512374
6.936,-385.629622483,-413.307316085,-27.6776936022,27.6776936022,152.322306398,-0.648975280675,-0.296431274975
6.93975,-385.900987309,-413.490736858,-27.5897495488,27.5897495488,152.410250451,-0.646603237986,-0.295948133306
6.942,-386.063479076,-413.600789322,-27.5373102455,27.5373102455,152.462689755,-0.645188720258,-0.295658248304
6.948,-386.49560229,-413.894046005,-27.3984437155,27.3984437155,152.601556284,-0.641448275422,-0.294892355989
6.954,-386.926016546,-414.187089101,-27.2610725551,27.2610725551,152.738927445,-0.637753241792,-0.294133522734
6.96,-387.354745858,-414.479921543,-27.1251756858,27.1251756858,152.874824314,-0.634102928341,-0.293381674307
6.966,-387.781813832,-414.772546233,-26.990732401,26.990732401,153.009267599,-0.630496657563,-0.29263673752
6.972,-388.207243678,-415.06496604,-26.8577223618,26.8577223618,153.142277638,-0.62693376616,-0.29189864021
6.978,-388.631058208,-415.357183805,-26.7261255968,26.7261255968,153.273874403,-0.623413607096,-0.291167311223
6.984,-389.053279817,-415.649202338,-26.5959225205,26.5959225205,153.40407748,-0.619935556139,-0.290442680397
6.99,-389.473930379,-415.941024417,-26.4670940382,26.4670940382,153.532905962,-0.616499037696,-0.289724678547
6.996,-389.893030274,-416.232652794,-26.33962252,26.33962252,153.66037748,-0.613103685508,-0.289013237445
7.002,-390.310568262,-416.52409019,-26.2135219277,26.2135219277,153.786478072,-0.609744225794,-0.288308289809
7.008,-390.72667735,-416.815339298,-26.0886619473,26.0886619473,153.911338053,-0.606429557729,-0.287609769283
7.014,-391.141259374,-417.106402783,-25.9651434082,25.9651434082,154.034856592,-0.603153097287,-0.286917610424
7.02,-391.554375662,-417.397283282,-25.8429076196,25.8429076196,154.15709238,-0.599914684857,-0.286231748689
7.026,-391.966046439,-417.687983406,-25.7219369666,25.7219369666,154.278063033,-0.596714046833,-0.285552120413
7.032,-392.376291383,-417.978505737,-25.6022143541,25.6022143541,154.397785646,-0.593550687507,-0.284878662804
7.038,-392.785129858,-418.268852833,-25.4837229752,25.4837229752,154.516277025,-0.59042408052,-0.284211313923
7.044,-393.192580924,-418.559027225,-25.3664463014,25.3664463014,154.633553699,-0.587333697525,-0.283550012671
7.05,-393.598663339,-418.849031418,-25.2503680789,25.2503680789,154.749631921,-0.584279015307,-0.282894698777
7.056,-394.003395566,-419.138867891,-25.1354723249,25.1354723249,154.864527675,-0.581259518034,-0.282245312782
7.062,-394.406795777,-419.4285391,-25.021743323,25.021743323,154.978256677,-0.578274698062,-0.281601796028
7.068,-394.808881857,-419.718047476,-24.9091656181,24.9091656181,155.090834382,-0.575324056196,-0.280964090645
7.074,-395.209671411,-420.007395423,-24.7977240118,24.7977240118,155.202275988,-0.572407101745,-0.280332139538
7.08,-395.609181769,-420.296585326,-24.6874035573,24.6874035573,155.312596443,-0.569523352466,-0.279705886374
7.086,-396.007429987,-420.585619542,-24.5781895548,24.5781895548,155.421810445,-0.566672334469,-0.279085275572
7.092,-396.404432862,-420.874500408,-24.4700675465,24.4700675465,155.529932454,-0.563853582096,-0.278470252287
7.0965,-396.701377716,-421.09104778,-24.3896700641,24.3896700641,155.610329936,-0.561760416578,-0.278013134873
7.098,-396.800206925,-421.163230237,-24.363023312,24.363023312,155.636976688,-0.561066637783,-0.277860762402
7.104,-397.194768455,-421.451811319,-24.257042864,24.257042864,155.742957136,-0.558311051927,-0.277256752516
7.11,-397.588133479,-421.740245923,-24.1521124433,24.1521124433,155.847887557,-0.555586382739,-0.276658169932
7.116,-397.980317779,-422.028536294,-24.048218515,24.048218515,155.951781485,-0.552892196105,-0.276064962644
7.122,-398.371336895,-422.316684659,-23.9453477638,23.9453477638,156.054652236,-0.550228065447,-0.275477079331
7.128,-398.76120613,-422.60469322,-23.84348709,23.84348709,156.15651291,-0.547593571585,-0.274894469341
7.134,-399.149940555,-422.892564161,-23.7426236053,23.7426236053,156.257376395,-0.5449883026,-0.274317082684
7.14,-399.537555014,-423.180299643,-23.6427446288,23.6427446288,156.357255371,-0.542411853699,-0.273744870021
7.146,-399.924064126,-423.467901809,-23.5438376832,23.5438376832,156.456162317,-0.539863827089,-0.273177782654
7.152,-400.30948229,-423.755372781,-23.4458904907,23.4458904907,156.554109509,-0.537343831847,-0.272615772513
7.158,-400.69382369,-424.04271466,-23.3488909694,23.3488909694,156.651109031,-0.534851483797,-0.272058792153
7.164,-401.077102299,-424.329929529,-23.25282723,23.25282723,156.74717277,-0.532386405387,-0.271506794737
7.17,-401.45933188,-424.617019451,-23.1576875712,23.1576875712,156.842312429,-0.529948225575,-0.270959734031
7.176,-401.840525994,-424.903986471,-23.0634604775,23.0634604775,156.936539522,-0.527536579709,-0.270417564395
7.182,-402.220698001,-425.190832615,-22.9701346147,22.9701346147,157.029865385,-0.525151109423,-0.269880240772
7.188,-402.599861063,-425.47755989,-22.877698827,22.877698827,157.122301173,-0.522791462524,-0.269347718679
7.191,-402.789068301,-425.620865088,-22.8317967869,22.8317967869,157.168203213,-0.521621214448,-0.269083836439
7.194,-402.978028151,-425.764170285,-22.786142134,22.786142134,157.213857866,-0.520457292893,-0.268819954199
7.2,-403.355212045,-426.050665772,-22.695453727,22.695453727,157.304546273,-0.518148260381,-0.268296903975
7.206,-403.731425337,-426.337048303,-22.6056229663,22.6056229663,157.394377034,-0.515864030721,-0.267778525197
7.212,-404.106680438,-426.623319816,-22.516639378,22.516639378,157.483360622,-0.513604275432,-0.267264775596
7.218,-404.480989579,-426.90948223,-22.4284926512,22.4284926512,157.571507349,-0.511368671738,-0.266755613436
7.224,-404.854364811,-427.195537446,-22.3411726351,22.3411726351,157.658827365,-0.509156902494,-0.266250997505
7.23,-405.226818014,-427.481487351,-22.2546693363,22.2546693363,157.745330664,-0.506968656111,-0.265750887109
7.236,-405.598360896,-427.767333812,-22.1689729162,22.1689729162,157.831027084,-0.504803626503,-0.265255242063
7.242,-405.969004995,-428.053078683,-22.0840736885,22.0840736885,157.915926311,-0.502661513037,-0.264764022683
7.248,-406.338761685,-428.338723802,-21.9999621166,21.9999621166,158.000037883,-0.500542020502,-0.264277189779
7.254,-406.707642176,-428.624270988,-21.9166288112,21.9166288112,158.083371189,-0.4984448591,-0.263794704649
7.26,-407.075657518,-428.909722047,-21.8340645285,21.8340645285,158.165935471,-0.496369744462,-0.263316529068
7.266,-407.442818601,-429.195078769,-21.7522601674,21.7522601674,158.247739833,-0.49431639769,-0.262842625287
